Mês-ano;Mês-ano nota;VOLUME;UF;Categoria agrupada;Cód Rep.;CANAL VENDA;Cliente
01/04/2023;01/04/2023;45;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;140;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;84;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;168;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/04/2023;01/04/2023;3;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;14;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;45;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/05/2023;01/05/2023;3;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;45;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;63;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;4;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;225;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;63;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;14;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;60;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;84;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/06/2023;01/06/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;45;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;3;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;14;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;56;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;63;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/07/2023;01/07/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;10;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;75;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;10;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;10;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;375;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;84;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;168;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;63;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;375;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;28;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;45;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;84;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/08/2023;01/08/2023;3;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;140;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;20;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;40;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;13;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/09/2023;60;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/09/2023;01/10/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;40;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;30;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;300;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;168;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;63;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/10/2023;01/10/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;30;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/11/2023;01/11/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;15;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;225;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;4;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;30;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;225;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;4;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/12/2023;01/12/2023;2;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001604.0
01/02/2023;01/02/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;63;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/08/2023;01/08/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/08/2023;01/08/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/08/2023;01/08/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/08/2023;01/08/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;105;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/01/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/02/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/02/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/02/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/02/2023;45;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/01/2023;01/02/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;63;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/02/2023;01/02/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;30;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;70;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/03/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/04/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/04/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/04/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/03/2023;01/04/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;63;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;45;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/04/2023;01/04/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;60;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;3;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;105;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;42;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;84;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/05/2023;01/05/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;2;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;14;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;45;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;2;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;15;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;28;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;150;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;21;RJ;CLORO CLORAL;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/06/2023;01/06/2023;1;RJ;ESPIRAL ALERTA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/07/2023;01/07/2023;3;RJ;ALVEJANTE;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
01/07/2023;01/07/2023;42;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT REGIONAL;33304981001787.0
